title,image_url,ingredients,instructions,category
Surowe tartaletki z malinowym kremem i miętą,http://ervegan.com/wp-content/uploads/2015/07/IMG_4501.jpg,"['Składnikina około małych\xa08 tartaletek:spód: 1½szklanki migdałów, zmielonychniepełna szklanka daktyli, namoczonych na noc w wodzie lub kilka minut we wrzątkukrem: 1 puszka mleka kokosowego 400 ml (bardzo dobrze schłodzona 24h w lodówce)2–3 łyżki oleju kokosowego1 niepełna szklanka malin + 2 łyżki na dodatkowy sosodrobina ksylitolu (opcjonalnie, nie używam, gdyż spód rekompensuje kwasowość kremu)mięta do smaku i dekoracjiWydrukuj przepis', '1. Zmielone migdały zmiksuj porządnie z namoczonymi daktylami i wyłóż, zwilżonymi dłońmi, dociskając na tartaletkach owiniętych folią spożywczą. Pamiętaj by dobrze docisnąć spód do foremek i uformować rant. Odłóż do zamrażalnika.2. Mleko kokosowe przełóż do naczynia i przez chwilę ubijaj, następnie dorzuć olej kokosowy i cały czas miksując (olej może lekko się zważyć, ze względu na niską temperaturę mleka, ale po rozmiksowaniu wszystko wraca do normy) dodaj maliny. Masę przełóż na chwilę do lodówki.3. Gdy spód i masa się schłodzą, możesz wykładać i masę na spody tartaletek. Resztkę malin zgnieć porządnie widelcem w wąskiej szklance i gotowym malinowym sosem porób kleksy na malinowym kremie tartaletek. Tak przygotowane desery przełóż\xa0do zamrażalnika, gdy będziesz jeść je później lub do porządnego schłodzenia do lodówki na kilka godzin (minimum 2), jeśli zjesz je w ciągu dwóch dni. Koniecznie podawaj z kilkoma listkami świeżej, aromatycznej mięty. Smacznego!']","['1. Zmielone migdały zmiksuj porządnie z namoczonymi daktylami i wyłóż, zwilżonymi dłońmi, dociskając na tartaletkach owiniętych folią spożywczą. Pamiętaj by dobrze docisnąć spód do foremek i uformować rant. Odłóż do zamrażalnika.2. Mleko kokosowe przełóż do naczynia i przez chwilę ubijaj, następnie dorzuć olej kokosowy i cały czas miksując (olej może lekko się zważyć, ze względu na niską temperaturę mleka, ale po rozmiksowaniu wszystko wraca do normy) dodaj maliny. Masę przełóż na chwilę do lodówki.3. Gdy spód i masa się schłodzą, możesz wykładać i masę na spody tartaletek. Resztkę malin zgnieć porządnie widelcem w wąskiej szklance i gotowym malinowym sosem porób kleksy na malinowym kremie tartaletek. Tak przygotowane desery przełóż\xa0do zamrażalnika, gdy będziesz jeść je później lub do porządnego schłodzenia do lodówki na kilka godzin (minimum 2), jeśli zjesz je w ciągu dwóch dni. Koniecznie podawaj z kilkoma listkami świeżej, aromatycznej mięty. Smacznego!']",Desery
Serniczkowe trio z nerkowców,http://ervegan.com/wp-content/uploads/2015/06/glowne.jpg,"['Składnikina 12 serniczków (blacha do pieczenia muffinów):spód: 1 szklanka migdałów, bądź dowolnych orzechów (można też użyć miksu ziaren)¾ szklanki suszonych daktyli, namoczonych we wrzątku przez 15 minut2–3 łyżki kakaobiała masa: 1½szklanki orzechów nerkowca, namoczonych przez całą noc w wodziesok z 1 całej cytryny + niecała łyżeczka otartej skórki¾ szklanki gęstego mleka kokosowego, porządnie schłodzonego3–4 łyżki\xa0oleju kokosowegomiąższ z laski wanilii lub ekstrakt waniliowy2–3 łyżki ksylitolu (opcjonalnie, ja czasem nie dodaję, choć to zależy od upodobań)drugi kolor: dodatek 5 łyżek czystego musu z dowolnych owoców (truskawki, borówki, maliny)Wydrukuj przepis', '1. Zmielone migdały zmiksuj w blenderze razem z namoczonymi daktylami i kakao, aż uzyskasz masę, która będzie dobrze ugniatać się pod naciskiem dłoni.\xa0Podziel ją średnio na 12 kuleczek, które następnie ugnieć w wyłożonej folią spożywczą blasze na muffinki – koniecznie zwilżonymi dłońmi.\xa0Odstaw do zamrażalnika i zajmij się masą.2. Nerkowce, mleko i olej kokosowy przełóż do naczynia wysokoobrotowego blendera.\xa0Dodaj ekstrakt/miąższ z wanilii i połowę soku z cytryny oraz jej skórkę. Zblenduj całość do uzyskania gładkiej masy i dodawaj po odrobinie soku z cytryny, sprawdzając kwaskowość masy. Gotową, idealnie zmiksowaną na gładko masę wylej lub wyłóż łyżką, do każdego otworu blachy na migdałowy spód, po odrobinie – do około ¾ wysokości otworu.\xa0Odstaw do zamrażalnika.3. Na koniec zostaw około ¼, lub mniej,\xa0masy w blenderze. Dodaj mus owocowy i zmiksuj aż się połączą. Owocową masę wyłóż na lekko schłodzona białą masę. Możesz dodatkowo porobić kleksy z musu owocowego\xa0i rozprowadzić go wykałaczką po owocowej masie.4. Serniczki są gotowe do jedzenia po zamrożeniu na\xa0kilka godzin, minimum dwie.\xa0Można ewentualnie po tym czasie przechowywać je w lodówce (mimo wszystko najlepiej w najchłodniejszym miejscu) i zjeść w przeciągu 2–3 dni.W zamrażalniku najlepiej przechowywać je wyciągnięte z foremek i schowane pojedynczo w foliowych\xa0woreczkach. Przed podaniem odstaw serniczki do lodówki\xa0na 20–30 minut. Smaczego!']","['1. Zmielone migdały zmiksuj w blenderze razem z namoczonymi daktylami i kakao, aż uzyskasz masę, która będzie dobrze ugniatać się pod naciskiem dłoni.\xa0Podziel ją średnio na 12 kuleczek, które następnie ugnieć w wyłożonej folią spożywczą blasze na muffinki – koniecznie zwilżonymi dłońmi.\xa0Odstaw do zamrażalnika i zajmij się masą.2. Nerkowce, mleko i olej kokosowy przełóż do naczynia wysokoobrotowego blendera.\xa0Dodaj ekstrakt/miąższ z wanilii i połowę soku z cytryny oraz jej skórkę. Zblenduj całość do uzyskania gładkiej masy i dodawaj po odrobinie soku z cytryny, sprawdzając kwaskowość masy. Gotową, idealnie zmiksowaną na gładko masę wylej lub wyłóż łyżką, do każdego otworu blachy na migdałowy spód, po odrobinie – do około ¾ wysokości otworu.\xa0Odstaw do zamrażalnika.3. Na koniec zostaw około ¼, lub mniej,\xa0masy w blenderze. Dodaj mus owocowy i zmiksuj aż się połączą. Owocową masę wyłóż na lekko schłodzona białą masę. Możesz dodatkowo porobić kleksy z musu owocowego\xa0i rozprowadzić go wykałaczką po owocowej masie.4. Serniczki są gotowe do jedzenia po zamrożeniu na\xa0kilka godzin, minimum dwie.\xa0Można ewentualnie po tym czasie przechowywać je w lodówce (mimo wszystko najlepiej w najchłodniejszym miejscu) i zjeść w przeciągu 2–3 dni.W zamrażalniku najlepiej przechowywać je wyciągnięte z foremek i schowane pojedynczo w foliowych\xa0woreczkach. Przed podaniem odstaw serniczki do lodówki\xa0na 20–30 minut. Smaczego!']",Desery
"Lody z mango, chili i miętą",http://ervegan.com/wp-content/uploads/2015/06/IMG_4053.jpg,"['Składnikina około 3 – 4 sztuki lodów:1 mango3 łyżki mleka kokosowego (niekoniecznie stałej części, dowolnie)kilkanaście listków miętypłatki chili, bądź pieprz cayenne – wszystko wg własnych preferencji, ja się nie czaję i sypię dużo!odrobina soku z cytrynyWydrukuj przepis']","['1. Mango obierz (najlepiej miąższ pozyskać nacinając mango tak jak na zdjeciach). Wszystkie składniki umieść\xa0w misce blendera (używam ostrzy „S”) i zmiksuj\xa0aż składniki dokładnie się połączą. Chili dodawaj powoli, co chwilę sprawdzając poziom ostrości masy (uwaga, gdyż chili poczujesz dopiero po chwili).2. Masę wylej do foremek, włóż patyczek i włóż do zamrażalnika. Odczekaj aż kompletnie zamarzną i dopiero wtedy zajadaj. Smacznego!Smakowało?Wesprzyj mnie i postaw symboliczną kawę, aby pojawiało się więcej takich przepisów!w ilości chili nie sugerujcie się zdjęciami,specjalnie obsypałem najpierw foremki, tak by płatki były lepiej widoczne']",Desery
Pudding chia z imbirowym musem truskawkowym,http://ervegan.com/wp-content/uploads/2015/05/IMG_2927.jpg,['Składniki:porcja puddingu ztego przepisu½ szklanki czystego purée z truskawek1 – 2 łyżeczki soku z cytryny1 łyżeczka syropu z agawy (opcjonalnie)1 niepełna łyżeczka startego świeżego imbiruWydrukuj przepis'],[],Desery
Jaglane serniczki w słoikach,http://ervegan.com/wp-content/uploads/2015/04/IMG_2788-2.jpg,"['Składnikina truskawkowy mus, przy formie około 20cm:2 szklanki truskawkowego purée, może być również zwłasnoręcznie mrożonych kostek2 łyżeczki agaru (agar-agar, „żelatyna roślinna”)1 łyżka syropu z agawy (opcjonalnie, ja pomijam, gdyż uwielbiam truskawkowy kwasek)odrobina soku z cytrynyWydrukuj przepis']","['1. Zmiksowane truskawki na purée, lub gotowe z mrożonych kostek przełóż do rondelka, dodaj odrobinę cytryny oraz ew. syrop z agawy. Doprowadź powoli sos do wrzenia, nie musi on jednak bardzo bulgotać.2. Dodaj agar i przez chwilę szybko wmieszaj agar i trzymaj nad ogniem kilka minut, aż guma roślinna w pełni się rozpuści i zacznie żelować.3. Sos odstaw do ostygnięcia, lecz nie zapomnij o nim, aby kompletnie zastygł. Przelej na wierzch ostudzonego wcześniej sernika, bądź serniczków w słoiku i odstaw w zimne miejsce, gdy wystygnie przełóż do lodówki do pełnego zastygnięcia. Gotowe!Smakowało?Wesprzyj mnie i postaw symboliczną kawę, aby pojawiało się więcej takich przepisów!']",Desery
Kremowe lody z jarmużu i mięty,http://ervegan.com/wp-content/uploads/2015/04/IMG_2714-2.jpg,"['Składnikina około 3 – 4 porcje:3 średnie banany banany4mrożone jarmużowe kostkikilka gałązek świeżej mięty2 łyżki mleka kokosowego (opcjonalnie)Wydrukuj przepis', '1. Banana obierz ze skórki i pokrój na plastry, przełóż do plastikowego pojemnika, bądź specjalnego worka do mrożenia. Wstaw do zamrażalnika do kompletnego zamrożenia, najlepiej na noc.2. Do naczynia blendera wysokoobrotowego (typu Vitamix) przełóż zamrożone plastry bananów, jarmużowe kostki lodu, miętę oraz ewentualnie mleko kokosowe.3. Wszystko zmiksuj na najwyższych obrotach blendera z użyciem tampera, dzięki któremu zmiksujesz wszystkie składniki ugniatając je w dół, w kierunku ostrzy. Lody zajadaj od razu po zmiksowaniu, smacznego!']",[],Desery
Sernik jaglany z gorzką cieciorellą,http://ervegan.com/wp-content/uploads/2015/03/IMG_2289.jpg,[],"['1. Postępuj zgodnie z przepisami na konkretną część ciasta. W tej wersji polecam zwiększyć ilość soku z cytryny, by kontrastowała z mocno kakaowym kremem. Cieciorellę porządnie podsyp kakao i pomiń masło orzechowe.2. Krem z ciecierzycy rozprowadź dokładnie na zastygniętej masie jaglanej i odstaw do schłodzenia. Pokrój w swój ulubiony kształt – małe prostokąty, kwadraty, bądź po prostu klasyczne trójkąty z okrągłej blachy. Podawaj z owocami lub posyp dodatkami. Smacznego!']",Desery
Ciastka z fasoli – wersja fit,http://ervegan.com/wp-content/uploads/2015/03/IMG_2272.jpg,"['Składnikina około 9 – 10 średnich ciastek:1½ szklanki ugotowanejczerwonejfasoli(może być z puszki)3½\xa0\xa0łyżkimasłaorzechowego3 łyżkikakao4 łyżki zmielonego na puderksylitoluluberytrytolu(jeśli lubisz słodkie ciastka, dodaj więcej)1 łyżka zmielonegosiemienialnianego1 łyżeczka bezglutenowegoproszkudopieczenia¼ szklankiwody(lubmlekaroślinnego)dodatki: migdały, nerkowce, wegańska czekoladaWydrukuj przepis', '1. Fasolę, kakao i proszek do pieczenia przełóż do naczynia blendera i zmiksuj na gładką masę. Dodaj masło orzechowe oraz wodę i ponownie zmiksuj.2. Kolejno dodaj ksylitol/erytrytol (można dodawać stopniowo sprawdzając stopień słodkości ciasta, trzeba wziąć poprawkę, że ciastka po upieczeniu są mniej słodkie niż ciasto) i siemię lniane, dokładnie zmiksuj masę i odstaw na około 10 minut, siemię wchłonie nadmiar wody.3. Piekarnik nastaw na 180 stopni, a ciasto na ciastka\xa0rozsmaruj dużą łyżką na blasze wyłożonej papierem do pieczenia, formując płaskie i okrągłe ciacha. Na wierzch dodaj dodatki. Blachę włóż do piekarnika na około 20 – 30 minut i piecz na środkowym piętrze. Czasem piekę krócej, by środek ciasta pozostał lekko niedopieczony – mam wtedy pyszne mokre w środku ciastka, a’la brownie, a gdy są jeszcze ciepłe, można powiedzieć, że z kremem w środku! (<3)4. Po tym czasie odstaw ciastka do ostygnięcia na metalowej kratce.Gdy ostygną, jedz bez wyrzutów sumienia!']","['1. Fasolę, kakao i proszek do pieczenia przełóż do naczynia blendera i zmiksuj na gładką masę. Dodaj masło orzechowe oraz wodę i ponownie zmiksuj.2. Kolejno dodaj ksylitol/erytrytol (można dodawać stopniowo sprawdzając stopień słodkości ciasta, trzeba wziąć poprawkę, że ciastka po upieczeniu są mniej słodkie niż ciasto) i siemię lniane, dokładnie zmiksuj masę i odstaw na około 10 minut, siemię wchłonie nadmiar wody.3. Piekarnik nastaw na 180 stopni, a ciasto na ciastka\xa0rozsmaruj dużą łyżką na blasze wyłożonej papierem do pieczenia, formując płaskie i okrągłe ciacha. Na wierzch dodaj dodatki. Blachę włóż do piekarnika na około 20 – 30 minut i piecz na środkowym piętrze. Czasem piekę krócej, by środek ciasta pozostał lekko niedopieczony – mam wtedy pyszne mokre w środku ciastka, a’la brownie, a gdy są jeszcze ciepłe, można powiedzieć, że z kremem w środku! (<3)4. Po tym czasie odstaw ciastka do ostygnięcia na metalowej kratce.Gdy ostygną, jedz bez wyrzutów sumienia!']",Desery
Cieciorella – słodki krem czekoladowy z ciecierzycy,http://ervegan.com/wp-content/uploads/2015/03/cieciorella-nutella-ervegan-9626.jpg,['Składnikina większy słoik:2 szklanki (340g) ugotowanejciecierzycy5 łyżek (100g)masłaorzechowego5 łyżek (50g)kakao1 spora szklanka (150g)suszonychdaktyli½ szklanki (125ml)mlekaroślinnego(lub więcej)Wydrukuj przepis'],"['1. Daktyle zalej wrzątkiem i odstaw na około 10 minut do namoczenia. Ciecierzycę umieść w naczyniu blendera i dodaj kakao, następnie\xa0namoczone i odsączone z wody daktyle, masło orzechowe i połowę mleka roślinnego. Wszystko zmiksuj dokładnie na gładką pastę.2. Dodawaj więcej lub mniej mleka roślinnego by kontrolować konsystencję pasty/kremu. Gotowe! Smarnij na kanapkę lub gofra. Boska cieciorella sprawdzi się również przy naleśnikach i wszelkich babeczkach!']",Desery
Czekoladowe ciastka z fasoli,http://ervegan.com/wp-content/uploads/2015/02/IMG_1510.jpg,"['Składnikina około 7-9 sztuk ciastek:1 kopiasta szklanka ugotowanej czerwonej fasoli (można użyć z puszki)3 łyżki syropu z agawy2 łyżki oleju roślinnego (użyłem rzepakowego)2 łyżki mleka roślinnego2 łyżki kakao½ – 1 łyżeczka bezglutenowego proszku do pieczenia1 łyżka mielonego siemienia lnianegoszczypta soli⅓ tabliczki wegańskiej czekoladyWydrukuj przepis', '1. Wszystkie składniki oprócz czekolady przełóż do naczynia blendera i zmiksuj na gładką masę (ew. grudki mogą pozostać dla ciekawszej konsystencji ciastek), można użyć blendera ręcznego, kielichowego, a nawet minimalaksera. Odstaw masę na 10 minut, aż siemię wchłonie nadmiar wody.2. Czekoladę posiekaj na drobną kostkę, piekarnik nagrzej na 180 stopni.3. Nałóż trochę ponad łyżkę ciasta na blachę wyłożoną papierem do pieczenia i spłaszcz łyżką uzyskując okrągły kształt, udekoruj\xa0ciasteczka cząstkami czekolady i piecz na środkowym poziomie piekarnika przez około 20 minut.\xa0Mogą po tym czasie być jeszcze lekko miękkie, należy je ostudzić i dopiero zajadać, smacznego!']","['1. Wszystkie składniki oprócz czekolady przełóż do naczynia blendera i zmiksuj na gładką masę (ew. grudki mogą pozostać dla ciekawszej konsystencji ciastek), można użyć blendera ręcznego, kielichowego, a nawet minimalaksera. Odstaw masę na 10 minut, aż siemię wchłonie nadmiar wody.2. Czekoladę posiekaj na drobną kostkę, piekarnik nagrzej na 180 stopni.3. Nałóż trochę ponad łyżkę ciasta na blachę wyłożoną papierem do pieczenia i spłaszcz łyżką uzyskując okrągły kształt, udekoruj\xa0ciasteczka cząstkami czekolady i piecz na środkowym poziomie piekarnika przez około 20 minut.\xa0Mogą po tym czasie być jeszcze lekko miękkie, należy je ostudzić i dopiero zajadać, smacznego!Smakowało?Wesprzyj mnie i postaw symboliczną kawę, aby pojawiało się więcej takich przepisów!spróbuj koniecznie nowej wersji ciastek, bez cukru i oleju']",Desery
Wegańskie banoffee pie,http://ervegan.com/wp-content/uploads/2015/02/IMG_1402.jpg,[],[],Desery
Jaglany sernik z daktylowym karmelem – jak snikers,http://ervegan.com/wp-content/uploads/2015/01/IMG_1168.jpg,"['Składniki na formę 15 cmspód:1 szklanka migdałówok. 5–7 sztuk suszonych daktyli2 łyżki tahini (lub masła orzechowego)1 łyżka wody1 łyżka kakao (opcjonalnie)1 łyżka oleju kokosowego (opcjonalnie)masa:½ szklanki suchej kaszy jaglanej (100 g)50 ml syropu z agawy (a nawet mniej, gdyż „karmel” jest już wystarczająco słodki)¾ soku z 1 cytryny½ szklanki orzechów nerkowca namoczonych przez noc lub kilka godzingóra:szklanka suszonych daktyli (około 25 sztuk)2 łyżkimasła orzechowegododatki:orzeszki, wiórki czekoladoweWydrukuj przepis', '1.SpódDaktyle namocz we wrzątku przez 5 minut, a migdały zmiel na grube wióry (malakser, młynek). Namoczone daktyle zmiksuj na gładką pastę i połącz z migdałami, dodaj tahini i ewentualnie wody, aby masa się skleiła. Na wyłożoną folią spożywczą blachę wysyp migdałowy spód i ugnieć palcami.\xa0Odłóż do lodówki do schłodzenia.2.MasaKaszę jaglaną przepłucz, następnie zalej około 2 szklankami wody (objętość kaszy do wody około 1 : 3,5–4) i gotuj na wolnym ogniu przez około 20 minut,aż kasza wchłonie całą wodę i mocno się rozklei, będzie bulgotać i pryskać(pod koniec można przykryć pokrywką).2 łyżki kaszy jaglanej dodaj do namoczonych nerkowców i mocno je zblenduj na gładką masę, następnie dodaj do pozostałej kaszy i zblenduj wszystko na gładką masę, wlewając\xa0syrop z agawy (stopniowo) oraz sok z cytryny.UWAGA:\xa0masa nie może być zbyt słodka, gdyż spód i polewa ciasta już są wystarczająco słodkie.Poprawne ugotowanie kaszy jest kluczowe, jeśli chodzi o zastygnięcie kaszy jako masy „serowej”;podczas miksowania będzie zasychać już na krawędziach garnka. Masę wylej na schłodzony wcześniej spód, przykryj folią aluminiową, by nie wyschła, i odstaw do ostygnięcia na noc do lodówki.3.GóraDaktyle zalej wrzątkiem i mocz przez około 15 minut, następnie przełóż do naczynia blendera bądź malaksera i zmiksuj na gładką masę razem z masłem orzechowym. Możesz ewentualnie dodać wody pozostałej po moczeniu daktyli – aż do uzyskania pożądanej konsystencji (ja lubię, gdy się lekko klei).Masę karmelową rozsmaruj na masie „serowej”, posyp solonymi orzeszkami i wiórkami czekoladowymi. Gotowe! Zajadaj, popijając dobrą kawą.']","['1.SpódDaktyle namocz we wrzątku przez 5 minut, a migdały zmiel na grube wióry (malakser, młynek). Namoczone daktyle zmiksuj na gładką pastę i połącz z migdałami, dodaj tahini i ewentualnie wody, aby masa się skleiła. Na wyłożoną folią spożywczą blachę wysyp migdałowy spód i ugnieć palcami.\xa0Odłóż do lodówki do schłodzenia.2.MasaKaszę jaglaną przepłucz, następnie zalej około 2 szklankami wody (objętość kaszy do wody około 1 : 3,5–4) i gotuj na wolnym ogniu przez około 20 minut,aż kasza wchłonie całą wodę i mocno się rozklei, będzie bulgotać i pryskać(pod koniec można przykryć pokrywką).2 łyżki kaszy jaglanej dodaj do namoczonych nerkowców i mocno je zblenduj na gładką masę, następnie dodaj do pozostałej kaszy i zblenduj wszystko na gładką masę, wlewając\xa0syrop z agawy (stopniowo) oraz sok z cytryny.UWAGA:\xa0masa nie może być zbyt słodka, gdyż spód i polewa ciasta już są wystarczająco słodkie.Poprawne ugotowanie kaszy jest kluczowe, jeśli chodzi o zastygnięcie kaszy jako masy „serowej”;podczas miksowania będzie zasychać już na krawędziach garnka. Masę wylej na schłodzony wcześniej spód, przykryj folią aluminiową, by nie wyschła, i odstaw do ostygnięcia na noc do lodówki.3.GóraDaktyle zalej wrzątkiem i mocz przez około 15 minut, następnie przełóż do naczynia blendera bądź malaksera i zmiksuj na gładką masę razem z masłem orzechowym. Możesz ewentualnie dodać wody pozostałej po moczeniu daktyli – aż do uzyskania pożądanej konsystencji (ja lubię, gdy się lekko klei).Masę karmelową rozsmaruj na masie „serowej”, posyp solonymi orzeszkami i wiórkami czekoladowymi. Gotowe! Zajadaj, popijając dobrą kawą.']",Desery
